year,type,incidence,log_incidence,logit_incidence,pys,iso3,region,incidence_kp,log_kp_incidence,logit_kp_incidence,IRR,ref,id.ref,id.area,id.method,new_infections,norm_pys,id.ref2,id.ref3,id.iso3,centre_year,id.year,offset_term
2004,country dat,0.04259102004134111,-3.1561118450792716,-3.112587222538043,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,20,NA
2005,country dat,0.042496067319499085,-3.1583437409921142,-3.1149182902944648,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,21,NA
2006,country dat,0.04210955312993423,-3.1674806488348235,-3.1244587851988648,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,22,NA
2007,country dat,0.0414565748510345,-3.1831087887244984,-3.1407683765215397,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,23,NA
2008,country dat,0.04108838578877428,-3.1920297816291283,-3.150073408748321,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,5,24,NA
2009,country dat,0.040735428582199196,-3.2006570840474535,-3.1590687245047357,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,25,NA
2010,country dat,0.04133043755463917,-3.1861560636614232,-3.143947235479013,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,26,NA
2011,country dat,0.04029094159161923,-3.2116286096965596,-3.170503505085145,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,8,27,NA
2012,country dat,0.04096558431306092,-3.195022971775672,-3.1531946540892934,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,9,28,NA
2013,country dat,0.04216389845735099,-3.16619091087046,-3.12311231123794,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,10,29,NA
2014,country dat,0.04209295778071296,-3.1678748259028624,-3.124870287009541,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,11,30,NA
2015,country dat,0.03919458388066143,-3.2392167080412215,-3.1992333369023696,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,12,31,NA
2016,country dat,0.03677200616617507,-3.30301842529395,-3.2655532838097203,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,13,32,NA
2017,country dat,0.03204060404852523,-3.4407513040094675,-3.4081861650930145,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,14,33,NA
2018,country dat,0.02801987263264066,-3.5748412836710215,-3.54642136384501,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,15,34,NA
2019,country dat,0.026361251089670672,-3.6358601088022233,-3.609145170321725,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16,35,NA
2020,country dat,0.022860337476122296,-3.778351857989432,-3.7552261712163246,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,17,36,NA
2021,country dat,0.020954124083523137,-3.8654197983583343,-3.844243020784785,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,18,37,NA
2022,country dat,0.02024145944645371,-3.900022330124233,-3.879573205258144,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,19,38,NA
2023,country dat,0.019757672558284575,-3.924213379111588,-3.904257914126873,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,20,39,NA
2024,country dat,0.020447945855029417,-3.8898728487253083,-3.8692129493042318,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,21,40,NA
2025,country dat,0.021107696320501766,-3.8581175504807264,-3.8367839015218665,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,22,41,NA
2026,country dat,0.022791331314598658,-3.7813750208182375,-3.7583199521232387,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,23,42,NA
2027,country dat,0.023256342749089092,-3.7611773777412405,-3.737646338944928,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,24,43,NA
2028,country dat,0.023205005617306446,-3.76338726421592,-3.739908783511306,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,25,44,NA
2029,country dat,0.023850987734547247,-3.735929648058916,-3.711789620337489,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,26,45,NA
2030,country dat,0.024943358055381067,-3.6911477024300035,-3.6658879870604784,NA,SWZ,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,27,46,NA
1985,country dat,9.996349433295023e-4,-6.908120402302042,-6.907120267390485,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-18,1,NA
1986,country dat,0.0013803968225056186,-6.585384268608029,-6.58400291816014,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-17,2,NA
1987,country dat,0.0018053834775138525,-6.3169822568459555,-6.315175241699537,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-16,3,NA
1988,country dat,0.0023836856030998834,-6.039107416370032,-6.036720885265652,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-15,4,NA
1989,country dat,0.0028354021548755806,-5.865571498291055,-5.862732068768884,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-14,5,NA
1990,country dat,0.003278644591434325,-5.720325176309718,-5.7170411451862,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-13,6,NA
1991,country dat,0.0037426115848199245,-5.58797162653182,-5.584221993852635,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-12,7,NA
1992,country dat,0.004143050795706311,-5.486322855352254,-5.482171198342721,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-11,8,NA
1993,country dat,0.004101445772950008,-5.4964157398815745,-5.492305860110955,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-10,9,NA
1994,country dat,0.003929182277898176,-5.539323946532538,-5.535387024737987,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-9,10,NA
1995,country dat,0.003671376037115257,-5.607188745195584,-5.603510613116416,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-8,11,NA
1996,country dat,0.0036245749017649763,-5.620018266030612,-5.616387106441294,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-7,12,NA
1997,country dat,0.0033177172708167687,-5.708478301568825,-5.705155068470715,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-6,13,NA
1998,country dat,0.0030034134437173766,-5.808005822561975,-5.804997889820953,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-5,14,NA
1999,country dat,0.002679064509052004,-5.922287609182882,-5.919604949558041,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-4,15,NA
2000,country dat,0.0024531787867468767,-6.010370631426224,-6.007914438666178,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-3,16,NA
2001,country dat,0.0021721133675918192,-6.132054683248703,-6.12988020742123,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-2,17,NA
2002,country dat,0.0020652078482336226,-6.182524404736666,-6.180457061406054,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,-1,18,NA
2003,country dat,0.0018499142043334185,-6.292616017003295,-6.2907643895945,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,19,NA
2004,country dat,0.0017396164570832923,-6.354090617016919,-6.352349485669986,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,20,NA
2005,country dat,0.0015971324334403182,-6.43954548680029,-6.43794707759121,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,21,NA
2006,country dat,0.0015323573968142451,-6.480947947133332,-6.479414414476157,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,22,NA
2007,country dat,0.0014034112995694817,-6.568849363611247,-6.5674449666077,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,4,23,NA
2008,country dat,0.0012995957936150675,-6.645701990851185,-6.644401549850592,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,24,NA
2009,country dat,0.0010995596201229581,-6.812845524680169,-6.8117453601008675,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,6,25,NA
2010,country dat,0.0010831479603754359,-6.827883699449783,-6.826799964460725,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,26,NA
2011,country dat,9.451060135593171e-4,-6.964213453101995,-6.9632679001941495,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,8,27,NA
2012,country dat,9.331050276427271e-4,-6.976992793631722,-6.97605925299058,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,9,28,NA
2013,country dat,9.066421570461928e-4,-7.00576272037737,-7.004855666971735,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,10,29,NA
2014,country dat,8.605670743907864e-4,-7.057918997191519,-7.057058059616708,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,11,30,NA
2015,country dat,7.976818541866362e-4,-7.133800718972168,-7.133002718800522,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12,31,NA
2016,country dat,7.407752359181911e-4,-7.207813304027195,-7.207072254281727,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13,32,NA
2017,country dat,7.338958744305634e-4,-7.217143399861728,-7.216409234553888,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,14,33,NA
2018,country dat,6.577784178719554e-4,-7.326642434306767,-7.325984439457757,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15,34,NA
2019,country dat,5.715723926140726e-4,-7.4671194115108115,-7.466547675708427,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,16,35,NA
2020,country dat,4.893011500813961e-4,-7.622532409209264,-7.622042988312312,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,17,36,NA
2021,country dat,4.0486138306797313e-4,-7.811965813473132,-7.811560870111567,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,18,37,NA
2022,country dat,3.470685473490684e-4,-7.965988254733719,-7.965641125944142,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,19,38,NA
2023,country dat,3.265690987915835e-4,-8.026868996749297,-8.026542374315206,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,20,39,NA
2024,country dat,2.9987597392526114e-4,-8.112141589038915,-8.111841668093199,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,21,40,NA
2025,country dat,2.65715345075765e-4,-8.23308495347601,-8.232819202822357,NA,TCD,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,22,41,NA
1985,country dat,5.988135378981738e-4,-7.420560297293982,-7.419961304395652,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-18,1,NA
1986,country dat,8.613933530702677e-4,-7.056959301800472,-7.056097537234959,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-17,2,NA
1987,country dat,0.0011777888762800745,-6.744116431988067,-6.742937948973382,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-16,3,NA
1988,country dat,0.0016395873491800402,-6.413310685160369,-6.411669752216838,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-15,4,NA
1989,country dat,0.002192290750535368,-6.122808277024901,-6.120613579687062,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-14,5,NA
1990,country dat,0.0029101191923124876,-5.83956123908,-5.836646877257793,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-13,6,NA
1991,country dat,0.0038109553230614834,-5.569875380312769,-5.566057144797259,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-12,7,NA
1992,country dat,0.004845330535135246,-5.329739814060276,-5.324882706854503,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-11,8,NA
1993,country dat,0.00588032551614446,-5.13614315871539,-5.130245476007752,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-10,9,NA
1994,country dat,0.00690316460159195,-4.975775334609267,-4.968848232942309,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-9,10,NA
1995,country dat,0.007660680885697774,-4.871654410707689,-4.863964236081531,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-8,11,NA
1996,country dat,0.008002183308502542,-4.828040860973616,-4.8200064883581,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-7,12,NA
1997,country dat,0.008030506955777039,-4.82450762029184,-4.81644469514208,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-6,13,NA
1998,country dat,0.007391265973062399,-4.907456249754296,-4.900037533027365,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-5,14,NA
1999,country dat,0.006545382178026661,-5.028995488960388,-5.022428591834675,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-4,15,NA
2000,country dat,0.005579738356717018,-5.1886133931655,-5.183018029919751,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-3,16,NA
2001,country dat,0.00491897611367417,-5.314654877111977,-5.309723763014639,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-2,17,NA
2002,country dat,0.004118679206763998,-5.4922227479002625,-5.48809556357302,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-1,18,NA
2003,country dat,0.003647171349819636,-5.613803384486433,-5.610149545991435,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,19,NA
2004,country dat,0.0032026283130818464,-5.743783458459931,-5.740575690756823,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,20,NA
2005,country dat,0.002964414270461346,-5.821075813952717,-5.818106997103407,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,21,NA
2006,country dat,0.002769129152663845,-5.8892223935322265,-5.886449423248734,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,22,NA
2007,country dat,0.00260069438185526,-5.951976799667199,-5.949372717604888,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,23,NA
2008,country dat,0.0024382528477652618,-6.0164735421582485,-6.014032311931289,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5,24,NA
2009,country dat,0.0022073087645764003,-6.115981259102208,-6.11377151064087,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,6,25,NA
2010,country dat,0.0020375452732186764,-6.19600949311149,-6.1939698692189005,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7,26,NA
2011,country dat,0.00189825161808579,-6.266822017462081,-6.264921961881114,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,8,27,NA
2012,country dat,0.001734795847375907,-6.356865539725142,-6.355129237376884,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,28,NA
2013,country dat,0.00165511027926231,-6.403887638377704,-6.402231156890213,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,10,29,NA
2014,country dat,0.0015423067223879147,-6.474476111566959,-6.472932614265242,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,30,NA
2015,country dat,0.0014865743986442674,-6.5112808672365015,-6.509793186789851,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,12,31,NA
2016,country dat,0.001353968382835115,-6.604715455698875,-6.603360569872629,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,13,32,NA
2017,country dat,0.0012107154544600198,-6.716543809435692,-6.7153323604731705,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14,33,NA
2018,country dat,0.001048123933188664,-6.860753443215666,-6.859704769616475,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,15,34,NA
2019,country dat,9.117232882326587e-4,-7.000174025954277,-6.999261886793575,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,16,35,NA
2020,country dat,7.736805556993238e-4,-7.164351488301088,-7.163577508300128,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,17,36,NA
2021,country dat,6.840251377394164e-4,-7.28751588993601,-7.286831630746338,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,18,37,NA
2022,country dat,6.159194977772636e-4,-7.392394288397359,-7.391778179143247,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,19,38,NA
2023,country dat,5.400143650736333e-4,-7.523914816771571,-7.523374656546227,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,20,39,NA
2024,country dat,4.4341027418459195e-4,-7.721015089682468,-7.720571581072878,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,21,40,NA
2025,country dat,4.0056771163902874e-4,-7.8226277379833355,-7.82222709002302,NA,TGO,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,22,41,NA
1985,country dat,0.005840610526492115,-5.142919945398603,-5.137062211801105,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-18,1,NA
1986,country dat,0.007687557585955494,-4.868152155021558,-4.8604348958450725,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-17,2,NA
1987,country dat,0.009518827379022012,-4.654483612237939,-4.644919191259164,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-16,3,NA
1988,country dat,0.011214453359878536,-4.4905518540722955,-4.479274044615679,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-15,4,NA
1989,country dat,0.012514702675848336,-4.380851111803837,-4.368257440700469,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-14,5,NA
1990,country dat,0.013310705098275836,-4.319186672901174,-4.30578658632807,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-13,6,NA
1991,country dat,0.013797514657910332,-4.28326680029131,-4.269373215215765,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-12,7,NA
1992,country dat,0.013957832820083425,-4.271714435813583,-4.257658276422198,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-11,8,NA
1993,country dat,0.013583090857974201,-4.29892957906939,-4.285253394067453,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-10,9,NA
1994,country dat,0.012974714976943146,-4.344752817266405,-4.331693195447421,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-9,10,NA
1995,country dat,0.012046865428466164,-4.418950783303004,-4.40683076629948,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-8,11,NA
1996,country dat,0.011169270634583657,-4.4945889648473125,-4.48335684951837,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-7,12,NA
1997,country dat,0.010079070599466165,-4.597294223023733,-4.587164014688119,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-6,13,NA
1998,country dat,0.009434491332973714,-4.663383014389351,-4.6539037363270905,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-5,14,NA
1999,country dat,0.00863174309943357,-4.752308812887908,-4.743639600521469,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-4,15,NA
2000,country dat,0.007969251589845294,-4.832164693996329,-4.824163518199891,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-3,16,NA
2001,country dat,0.007581388546161387,-4.882058910594855,-4.874448637238629,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-2,17,NA
2002,country dat,0.007132288968870476,-4.94312306257399,-4.935965217242744,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,-1,18,NA
2003,country dat,0.006649343769186931,-5.01323711050897,-5.00656556136465,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,19,NA
2004,country dat,0.006339819646164904,-5.06090495791477,-5.054544956266645,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,20,NA
2005,country dat,0.006040131690888665,-5.109329464145836,-5.103271017070728,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,21,NA
2006,country dat,0.005837756629700105,-5.143408694692173,-5.137553831753773,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,22,NA
2007,country dat,0.005471670784863338,-5.2081712640567055,-5.2026845688503975,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,23,NA
2008,country dat,0.00504945284385203,-5.288475389316983,-5.283413144907681,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5,24,NA
2009,country dat,0.0050376064738469695,-5.2908242156851655,-5.285773877696253,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,6,25,NA
2010,country dat,0.004939923562216896,-5.310405421137464,-5.305453255820652,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,7,26,NA
2011,country dat,0.004970306955933561,-5.304273679023523,-5.29929097901005,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,8,27,NA
2012,country dat,0.005075181105490693,-5.283393068880035,-5.278304965301783,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,9,28,NA
2013,country dat,0.0048359786664896555,-5.331671757635174,-5.32682404778741,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,10,29,NA
2014,country dat,0.004630851389130845,-5.3750145424473965,-5.370372935448037,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,11,30,NA
2015,country dat,0.0043620461466523566,-5.434814032016946,-5.430442444389972,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,12,31,NA
2016,country dat,0.004183823561152688,-5.476529723005275,-5.472337122765724,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,13,32,NA
2017,country dat,0.0038440193909586497,-5.5612367434126595,-5.557385316790709,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,14,33,NA
2018,country dat,0.0035303180127042168,-5.6463673235099,-5.64283075921933,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,15,34,NA
2019,country dat,0.0031060470303116514,-5.774404412608638,-5.771293531802363,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,16,35,NA
2020,country dat,0.0025165258440892823,-5.984875961945922,-5.9823562643283195,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,17,36,NA
2021,country dat,0.002074122782385693,-6.17821697016254,-6.17614069340858,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,18,37,NA
2022,country dat,0.001858180379394042,-6.2881575607440094,-6.286297651805806,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19,38,NA
2023,country dat,0.001701549804219392,-6.376215793679204,-6.374512794594868,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,20,39,NA
2024,country dat,0.0014700789138445119,-6.522439196744943,-6.520968036204912,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,21,40,NA
2025,country dat,0.0013276450194846883,-6.624348568265042,-6.623020041144077,NA,TZA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,22,41,NA
1985,country dat,0.022638978381018634,-3.7880821511786076,-3.765182976575945,NA,UGA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-18,1,NA
